state_code,county_code,site_num,parameter_code,poc,latitude,longitude,datum,parameter_name,sample_duration,pollutant_standard,metric_used,method_name,year,units_of_measure,event_type,observation_count,observation_percent,completeness_indicator,valid_day_count,required_day_count,exceptional_data_count,null_data_count,primary_exceedance_count,secondary_exceedance_count,certification_indicator,num_obs_below_mdl,arithmetic_mean,arithmetic_standard_dev,first_max_value,first_max_datetime,second_max_value,second_max_datetime,third_max_value,third_max_datetime,fourth_max_value,fourth_max_datetime,first_max_non_overlapping_value,first_no_max_datetime,second_max_non_overlapping_value,second_no_max_datetime,ninety_nine_percentile,ninety_eight_percentile,ninety_five_percentile,ninety_percentile,seventy_five_percentile,fifty_percentile,ten_percentile,local_site_name,address,state_name,county_name,city_name,cbsa_name,date_of_last_change
48,453,0014,62101,1,30.354436,-97.760255,WGS84,Outdoor Temperature,1 HOUR,,Observed Values,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,2008,Degrees Fahrenheit,No Events,8781,100,Y,366,366,0,3,,,Certification not required,0,69.005694,15.11715,100,2008-08-03 14:00:00.000000 UTC,100,2008-08-03 15:00:00.000000 UTC,100,2008-08-03 16:00:00.000000 UTC,100,2008-08-03 17:00:00.000000 UTC,,,,,96,95,92,88,79,71,47,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2010-03-07
48,453,0017,62101,1,30.264167,-97.746111,NAD27,Outdoor Temperature,1 HOUR,,Observed Values,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,1998,Degrees Fahrenheit,No Events,3311,99,Y,137,140,0,2,,,Certification not required,0,61.788886,12.169391,101,1998-05-07 14:00:00.000000 UTC,101,1998-05-07 15:00:00.000000 UTC,101,1998-05-07 16:00:00.000000 UTC,100,1998-05-07 17:00:00.000000 UTC,,,,,89,86,82,78,70,61,46,NW OF COLORADO & W. CESAR CHAVEZ STREETS INTERSECTION,WEST FIRST AND COLORADO STREETS,Texas,Travis,Austin,"Austin-Round Rock, TX",2010-03-04
48,453,0021,62101,1,30.263208,-97.712883,NAD83,Outdoor Temperature,1 HOUR,,Observed Values,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,2006,Degrees Fahrenheit,No Events,8700,99,Y,362,365,0,26,,,Requested but denied,0,71.066782,14.671598,102,2006-08-16 16:00:00.000000 UTC,101,2006-08-16 15:00:00.000000 UTC,101,2006-08-16 17:00:00.000000 UTC,101,2006-08-17 15:00:00.000000 UTC,,,,,98,96,93,89,82,73,50,Austin Webberville Rd,2600B Webberville Rd,Texas,Travis,Austin,"Austin-Round Rock, TX",2010-03-07
48,453,0014,62101,1,30.354436,-97.760255,NAD83,Outdoor Temperature,1 HOUR,,Observed Values,INSTRUMENTAL - SPOT READING,1990,Degrees Fahrenheit,No Events,8736,100,Y,365,365,0,0,,,Certification not required,0,69.60119,16.032139,107,1990-08-28 14:00:00.000000 UTC,107,1990-08-31 14:00:00.000000 UTC,106,1990-08-27 12:00:00.000000 UTC,106,1990-08-27 13:00:00.000000 UTC,,,,,101,99,95,91,80,71,48,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2010-04-25
48,453,0014,44201,2,30.354436,-97.760255,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,Daily maximum of 8 hour running average of observed hourly values,,2011,Parts per million,Events Inclucded,8174,89,Y,219,245,0,0,0,0,Certified,0,0.048767,0.012711,0.082,2011-08-28 10:00:00.000000 UTC,0.079,2011-09-20 10:00:00.000000 UTC,0.078,2011-09-07 10:00:00.000000 UTC,0.075,2011-04-13 11:00:00.000000 UTC,,,,,0.078,0.075,0.073,0.068,0.057,0.047,0.039,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2016-08-08
48,453,0014,42101,1,30.354436,-97.760255,NAD83,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,8-Hour running average (end hour) of observed hourly values,,1997,Parts per million,No Events,7863,90,Y,306,365,0,0,0,0,Certification not required,0,0.40627,0.195647,1.3,1997-04-18 11:00:00.000000 UTC,1.3,1997-04-18 12:00:00.000000 UTC,1.3,1997-11-04 00:00:00.000000 UTC,1.2,1997-02-26 23:00:00.000000 UTC,1.3,1997-04-18 11:00:00.000000 UTC,1.3,1997-11-04 00:00:00.000000 UTC,0.9,0.8,0.7,0.6,0.5,0.4,0.2,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2016-04-22
48,453,0014,42101,1,30.354436,-97.760255,NAD83,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,8-Hour running average (end hour) of observed hourly values,,1999,Parts per million,No Events,8567,98,Y,357,365,0,0,0,0,Certification not required,0,0.274775,0.185393,1.4,1999-10-08 13:00:00.000000 UTC,1.4,1999-10-08 14:00:00.000000 UTC,1.3,1999-10-08 09:00:00.000000 UTC,1.3,1999-10-08 10:00:00.000000 UTC,1.4,1999-10-08 13:00:00.000000 UTC,1.2,1999-12-19 02:00:00.000000 UTC,0.9,0.8,0.6,0.5,0.4,0.2,0.1,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2016-04-20
48,453,0014,62101,1,30.354436,-97.760255,WGS84,Outdoor Temperature,1 HOUR,,Observed Values,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,2009,Degrees Fahrenheit,No Events,8756,100,Y,365,365,0,4,,,Certification not required,0,68.681133,15.743953,102,2009-07-08 16:00:00.000000 UTC,101,2009-06-25 15:00:00.000000 UTC,101,2009-06-25 16:00:00.000000 UTC,101,2009-06-25 17:00:00.000000 UTC,,,,,99,98,94,89,80,70,46,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2010-03-13
48,453,0014,44201,2,30.354436,-97.760255,NAD83,Ozone,1 HOUR,Ozone 1-hour Daily 2005,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),INSTRUMENTAL - ULTRA VIOLET,2003,Parts per million,No Events,8641,99,Y,242,245,0,118,0,0,Certified,0,0.05381,0.016298,0.104,2003-09-07 13:00:00.000000 UTC,0.099,2003-10-23 15:00:00.000000 UTC,0.096,2003-05-30 16:00:00.000000 UTC,0.094,2003-09-06 12:00:00.000000 UTC,,,,,0.096,0.094,0.082,0.075,0.064,0.054,0.042,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2016-04-22
48,453,0014,44201,2,30.354436,-97.760255,WGS84,Ozone,1 HOUR,Ozone 1-hour Daily 2005,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),INSTRUMENTAL - ULTRA VIOLET ABSORPTION,2016,Parts per million,No Events,6482,87,Y,212,245,0,94,0,0,Certification not required,0,0.046307,0.011638,0.076,2016-03-14 16:00:00.000000 UTC,0.074,2016-02-12 15:00:00.000000 UTC,0.074,2016-08-13 13:00:00.000000 UTC,0.072,2016-04-04 15:00:00.000000 UTC,,,,,0.074,0.071,0.065,0.062,0.056,0.049,0.039,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2016-12-22
48,453,0014,44201,2,30.354436,-97.760255,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,,2015,Parts per million,Concurred Events Excluded,6157,100,Y,244,245,0,0,8,8,Requested but not yet concurred,0,0.042348,0.014654,0.085,2015-08-28 10:00:00.000000 UTC,0.083,2015-08-29 10:00:00.000000 UTC,0.082,2015-08-27 11:00:00.000000 UTC,0.073,2015-05-01 11:00:00.000000 UTC,,,,,0.082,0.073,0.067,0.063,0.053,0.042,0.034,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2016-07-31
48,453,0014,44201,2,30.354436,-97.760255,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,Daily maximum of 8 hour running average of observed hourly values,,2015,Parts per million,Events Excluded,8677,100,Y,244,245,0,0,0,0,Requested but not yet concurred,0,0.042361,0.014281,0.083,2015-08-29 10:00:00.000000 UTC,0.082,2015-08-27 11:00:00.000000 UTC,0.073,2015-05-01 11:00:00.000000 UTC,0.073,2015-08-03 09:00:00.000000 UTC,,,,,0.073,0.073,0.067,0.063,0.053,0.042,0.034,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2016-07-31
48,453,0014,44201,2,30.354436,-97.760255,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,Daily maximum of 8 hour running average of observed hourly values,,1995,Parts per million,No Events,8242,98,Y,241,245,0,0,10,10,Certification not required,0,0.051697,0.018121,0.097,1995-06-21 10:00:00.000000 UTC,0.09,1995-09-02 10:00:00.000000 UTC,0.09,1995-09-03 10:00:00.000000 UTC,0.089,1995-06-14 10:00:00.000000 UTC,,,,,0.09,0.089,0.083,0.078,0.065,0.049,0.038,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2016-04-30
48,453,0017,62101,1,30.264167,-97.746111,NAD27,Outdoor Temperature,1 HOUR,,Observed Values,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,1996,Degrees Fahrenheit,No Events,8400,96,Y,348,366,0,18,,,Certification not required,0,68.428214,16.404456,101,1996-06-20 17:00:00.000000 UTC,100,1996-06-19 16:00:00.000000 UTC,100,1996-06-20 16:00:00.000000 UTC,100,1996-06-20 18:00:00.000000 UTC,,,,,97,95,92,88,80,72,44,NW OF COLORADO & W. CESAR CHAVEZ STREETS INTERSECTION,WEST FIRST AND COLORADO STREETS,Texas,Travis,Austin,"Austin-Round Rock, TX",2010-03-04
48,453,0014,42101,1,30.354436,-97.760255,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,Obseved hourly values,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,2013,Parts per million,No Events,8625,98,Y,364,365,0,134,0,0,Certified,0,0.093658,0.077024,0.6,2013-01-16 20:00:00.000000 UTC,0.6,2013-11-27 23:00:00.000000 UTC,0.6,2013-12-10 20:00:00.000000 UTC,0.6,2013-12-15 20:00:00.000000 UTC,,,,,0.3,0.3,0.2,0.2,0.1,0.1,0,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2016-04-08
48,453,0014,42101,1,30.354436,-97.760255,WGS84,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,8-Hour running average (end hour) of observed hourly values,,2009,Parts per million,No Events,8463,97,Y,348,365,0,0,0,0,Certified,0,0.052015,0.067262,0.5,2009-12-14 14:00:00.000000 UTC,0.5,2009-12-14 15:00:00.000000 UTC,0.5,2009-12-14 16:00:00.000000 UTC,0.5,2009-12-14 17:00:00.000000 UTC,0.5,2009-12-14 14:00:00.000000 UTC,0.4,2009-12-08 20:00:00.000000 UTC,0.3,0.2,0.2,0.1,0.1,0,0,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2016-04-11
48,453,0014,44201,2,30.354436,-97.760255,NAD83,Ozone,1 HOUR,Ozone 1-hour Daily 2005,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),INSTRUMENTAL - ULTRA VIOLET ABSORPTION,2005,Parts per million,No Events,8539,99,Y,243,245,0,126,0,0,Certified,0,0.054107,0.016207,0.1,2005-06-21 13:00:00.000000 UTC,0.095,2005-10-17 14:00:00.000000 UTC,0.094,2005-05-27 15:00:00.000000 UTC,0.094,2005-09-05 12:00:00.000000 UTC,,,,,0.094,0.091,0.084,0.075,0.066,0.054,0.04,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2016-04-20
48,453,0021,62101,1,30.263208,-97.712883,WGS84,Outdoor Temperature,1 HOUR,,Observed Values,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,2007,Degrees Fahrenheit,No Events,8551,98,Y,356,365,0,161,,,Certification not required,0,69.09496,15.445649,98,2007-08-12 14:00:00.000000 UTC,98,2007-08-12 15:00:00.000000 UTC,98,2007-08-12 16:00:00.000000 UTC,98,2007-08-13 14:00:00.000000 UTC,,,,,94,93,90,87,81,73,45,Austin Webberville Rd,2600B Webberville Rd,Texas,Travis,Austin,"Austin-Round Rock, TX",2010-03-07
48,453,0014,42401,2,30.354436,-97.760255,WGS84,Sulfur dioxide,3-HR BLK AVG,SO2 3-hour 1971,3-Hour block average of observed hourly values,,2016,Parts per billion,No Events,2094,72,N,268,366,0,0,,0,Certification not required,0,0.153009,0.273356,3.4,2016-02-10 17:00:00.000000 UTC,2.7,2016-02-10 20:00:00.000000 UTC,2.7,2016-02-27 02:00:00.000000 UTC,2.4,2016-01-24 02:00:00.000000 UTC,,,,,1.2,1,0.6,0.4,0.2,0.1,0,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2016-12-22
48,453,0014,44201,2,30.354436,-97.760255,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,Daily maximum of 8 hour running average of observed hourly values,,1996,Parts per million,No Events,8166,93,Y,229,245,0,0,0,0,Certification not required,0,0.041022,0.014338,0.084,1996-07-04 10:00:00.000000 UTC,0.083,1996-07-03 10:00:00.000000 UTC,0.081,1996-06-09 11:00:00.000000 UTC,0.08,1996-10-02 10:00:00.000000 UTC,,,,,0.081,0.078,0.066,0.06,0.051,0.042,0.032,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2016-05-04
48,453,0014,42101,1,30.354436,-97.760255,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,Obseved hourly values,INSTRUMENTAL - NONDISPERSIVE INFRARED,1999,Parts per million,No Events,8442,96,Y,362,365,0,315,0,0,Certification not required,0,0.272151,0.219142,2.2,1999-10-08 07:00:00.000000 UTC,2.1,1999-10-08 08:00:00.000000 UTC,1.9,1999-11-16 19:00:00.000000 UTC,1.8,1999-11-08 20:00:00.000000 UTC,,,,,1.1,0.9,0.7,0.5,0.4,0.2,0,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2016-04-20
48,453,0014,62101,1,30.354436,-97.760255,NAD83,Outdoor Temperature,1 HOUR,,Observed Values,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,1998,Degrees Fahrenheit,No Events,8593,98,Y,358,365,0,14,,,Certification not required,0,68.838008,15.572914,103,1998-06-14 15:00:00.000000 UTC,103,1998-06-14 16:00:00.000000 UTC,103,1998-06-14 17:00:00.000000 UTC,102,1998-06-14 14:00:00.000000 UTC,,,,,98,97,94,89,80,70,48,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2010-03-04
48,453,1068,62101,1,30.35386,-97.69166,WGS84,Outdoor Temperature,1 HOUR,,Observed Values,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,2015,Degrees Fahrenheit,No Events,8753,100,Y,365,365,0,7,,,Certification not required,0,69.069576,15.772588,103,2015-08-11 16:00:00.000000 UTC,102,2015-08-11 14:00:00.000000 UTC,102,2015-08-11 15:00:00.000000 UTC,102,2015-08-11 17:00:00.000000 UTC,,,,,97,95,91,88,80,72,44,Austin North Interstate 35,8912 N IH 35 SVRD SB,Texas,Travis,Austin,"Austin-Round Rock, TX",2016-03-01
48,453,0014,62101,1,30.354436,-97.760255,WGS84,Outdoor Temperature,1 HOUR,,Observed Values,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,2011,Degrees Fahrenheit,No Events,8584,98,Y,356,365,0,176,,,Certification not required,0,70.430801,17.338805,106,2011-08-28 14:00:00.000000 UTC,106,2011-08-28 15:00:00.000000 UTC,106,2011-08-28 16:00:00.000000 UTC,105,2011-08-27 16:00:00.000000 UTC,,,,,100,99,96,92,83,73,46,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2012-02-28
48,453,0014,42401,2,30.354436,-97.760255,WGS84,Sulfur dioxide,1 HOUR,SO2 Annual 1971,Observed Values,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,2015,Parts per billion,No Events,8478,97,Y,357,365,0,282,,,Requested but not yet concurred,0,0.317386,0.392933,4.9,2015-10-17 18:00:00.000000 UTC,4.4,2015-10-17 16:00:00.000000 UTC,4.4,2015-12-14 15:00:00.000000 UTC,4.2,2015-12-31 10:00:00.000000 UTC,,,,,1.8,1.4,1,0.7,0.5,0.2,0,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2016-03-01
48,453,0014,44201,2,30.354436,-97.760255,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,,2014,Parts per million,No Events,6085,96,Y,236,245,0,0,0,0,Certified,0,0.041267,0.011025,0.069,2014-05-16 11:00:00.000000 UTC,0.065,2014-10-24 11:00:00.000000 UTC,0.063,2014-05-04 10:00:00.000000 UTC,0.062,2014-05-03 11:00:00.000000 UTC,,,,,0.063,0.062,0.06,0.056,0.05,0.043,0.034,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2016-07-31
48,453,0014,44201,2,30.354436,-97.760255,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,Daily maximum of 8 hour running average of observed hourly values,,2007,Parts per million,No Events,8660,99,Y,243,245,0,0,1,1,Certification not required,0,0.041942,0.014846,0.093,2007-09-21 10:00:00.000000 UTC,0.083,2007-09-22 10:00:00.000000 UTC,0.078,2007-05-18 12:00:00.000000 UTC,0.076,2007-10-04 10:00:00.000000 UTC,,,,,0.078,0.075,0.068,0.062,0.054,0.043,0.033,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2016-08-02
48,453,0017,62101,1,30.264167,-97.746111,NAD27,Outdoor Temperature,1 HOUR,,Observed Values,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,1997,Degrees Fahrenheit,No Events,7862,90,Y,327,365,0,13,,,Certification not required,0,68.459425,15.938353,99,1997-09-09 13:00:00.000000 UTC,98,1997-08-17 15:00:00.000000 UTC,98,1997-08-17 16:00:00.000000 UTC,98,1997-08-20 15:00:00.000000 UTC,,,,,95,94,92,89,80,71,46,NW OF COLORADO & W. CESAR CHAVEZ STREETS INTERSECTION,WEST FIRST AND COLORADO STREETS,Texas,Travis,Austin,"Austin-Round Rock, TX",2010-03-04
48,453,0017,62101,1,30.264167,-97.746111,NAD27,Outdoor Temperature,1 HOUR,,Observed Values,INSTRUMENTAL - SPOT READING,1992,Degrees Fahrenheit,No Events,8127,93,Y,331,366,0,0,,,Certification not required,0,67.089455,14.797135,99,1992-08-26 14:00:00.000000 UTC,99,1992-08-26 15:00:00.000000 UTC,98,1992-08-11 15:00:00.000000 UTC,98,1992-08-26 16:00:00.000000 UTC,,,,,94,93,91,86,78,68,46,NW OF COLORADO & W. CESAR CHAVEZ STREETS INTERSECTION,WEST FIRST AND COLORADO STREETS,Texas,Travis,Austin,"Austin-Round Rock, TX",2010-04-25
48,453,0014,62101,1,30.354436,-97.760255,NAD83,Outdoor Temperature,1 HOUR,,Observed Values,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,2000,Degrees Fahrenheit,No Events,8694,99,Y,361,366,0,14,,,Certification not required,0,68.883368,15.786289,107,2000-09-05 14:00:00.000000 UTC,107,2000-09-05 15:00:00.000000 UTC,106,2000-09-04 14:00:00.000000 UTC,106,2000-09-04 15:00:00.000000 UTC,,,,,99,97,93,89,80,71,46,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2010-03-05
48,453,0014,42101,1,30.354436,-97.760255,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,Obseved hourly values,Multiple Methods Used,2007,Parts per million,No Events,8602,98,Y,361,365,0,116,0,0,Certification not required,0,0.122495,0.090006,0.9,2007-01-18 20:00:00.000000 UTC,0.9,2007-01-25 21:00:00.000000 UTC,0.7,2007-01-10 08:00:00.000000 UTC,0.7,2007-01-18 18:00:00.000000 UTC,,,,,0.4,0.4,0.3,0.2,0.2,0.1,0,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2016-04-12
48,453,0014,42401,2,30.354436,-97.760255,WGS84,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Daily maximum 1-hour average,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,2013,Parts per billion,No Events,8603,98,Y,364,365,0,156,0,,Certified,0,1.283242,1.202852,10.1,2013-12-31 14:00:00.000000 UTC,9.6,2013-09-22 09:00:00.000000 UTC,7.2,2013-02-03 10:00:00.000000 UTC,5.3,2013-02-19 09:00:00.000000 UTC,,,,,5.3,4.5,3.5,2.5,1.7,0.9,0.3,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2014-03-19
48,453,0014,42401,2,30.354436,-97.760255,WGS84,Sulfur dioxide,24-HR BLK AVG,SO2 24-hour 1971,Daily Average of observed values,,2016,Parts per billion,No Events,269,73,N,269,366,0,0,0,,Certification not required,0,0.169517,0.236817,1.3,2016-02-10 00:00:00.000000 UTC,1.2,2016-01-30 00:00:00.000000 UTC,1,2016-01-24 00:00:00.000000 UTC,1,2016-02-11 00:00:00.000000 UTC,,,,,1,0.9,0.6,0.4,0.3,0.1,0,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2016-12-22
48,453,0014,42401,2,30.354436,-97.760255,WGS84,Sulfur dioxide,3-HR BLK AVG,SO2 3-hour 1971,3-Hour block average of observed hourly values,,2014,Parts per billion,No Events,2769,95,Y,353,365,0,0,,0,Certified,0,0.446696,0.488935,6.9,2014-03-20 11:00:00.000000 UTC,4.1,2014-07-19 11:00:00.000000 UTC,3.9,2014-03-20 14:00:00.000000 UTC,3.7,2014-08-13 11:00:00.000000 UTC,,,,,2.1,1.7,1.4,1,0.6,0.3,0,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2015-03-02
48,453,0014,44201,2,30.354436,-97.760255,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,Daily maximum of 8 hour running average of observed hourly values,,2011,Parts per million,Concurred Events Excluded,8174,89,Y,219,245,0,0,3,3,Certified,0,0.048767,0.012711,0.082,2011-08-28 10:00:00.000000 UTC,0.079,2011-09-20 10:00:00.000000 UTC,0.078,2011-09-07 10:00:00.000000 UTC,0.075,2011-04-13 11:00:00.000000 UTC,,,,,0.078,0.075,0.073,0.068,0.057,0.047,0.039,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2016-08-08
48,453,0017,62101,1,30.264167,-97.746111,NAD27,Outdoor Temperature,1 HOUR,,Observed Values,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,1993,Degrees Fahrenheit,No Events,8721,100,Y,363,365,0,0,,,Certification not required,0,67.700608,15.912199,100,1993-07-30 15:00:00.000000 UTC,99,1993-07-30 14:00:00.000000 UTC,99,1993-07-30 16:00:00.000000 UTC,99,1993-08-18 15:00:00.000000 UTC,,,,,97,95,92,89,79,69,45,NW OF COLORADO & W. CESAR CHAVEZ STREETS INTERSECTION,WEST FIRST AND COLORADO STREETS,Texas,Travis,Austin,"Austin-Round Rock, TX",2010-03-03
48,453,0014,62101,1,30.354436,-97.760255,WGS84,Outdoor Temperature,1 HOUR,,Observed Values,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,2012,Degrees Fahrenheit,No Events,8635,98,Y,358,366,0,65,,,Certification not required,0,70.028025,13.994949,103,2012-06-26 15:00:00.000000 UTC,103,2012-06-26 16:00:00.000000 UTC,103,2012-06-26 17:00:00.000000 UTC,103,2012-06-26 18:00:00.000000 UTC,,,,,97,95,91,88,80,72,50,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2013-03-05
48,453,0014,42401,2,30.354436,-97.760255,WGS84,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Daily maximum 1-hour average,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,2015,Parts per billion,No Events,8478,97,Y,357,365,0,282,0,,Requested but not yet concurred,0,0.883473,0.746212,4.9,2015-10-17 18:00:00.000000 UTC,4.4,2015-12-14 15:00:00.000000 UTC,4.2,2015-12-31 10:00:00.000000 UTC,4,2015-02-10 11:00:00.000000 UTC,,,,,4,3.1,2.3,1.8,1,0.7,0.2,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2016-03-01
48,453,0014,44201,2,30.354436,-97.760255,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,,2008,Parts per million,No Events,6157,98,Y,241,245,0,0,13,13,Certification not required,0,0.045332,0.013407,0.078,2008-06-23 09:00:00.000000 UTC,0.077,2008-09-30 10:00:00.000000 UTC,0.075,2008-09-26 10:00:00.000000 UTC,0.074,2008-09-27 10:00:00.000000 UTC,,,,,0.075,0.074,0.071,0.064,0.055,0.046,0.036,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2016-08-02
48,453,0014,44201,2,30.354436,-97.760255,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,Daily maximum of 8 hour running average of observed hourly values,,1994,Parts per million,No Events,8357,99,Y,242,245,0,0,4,4,Certified,0,0.045913,0.015056,0.089,1994-10-01 10:00:00.000000 UTC,0.088,1994-09-21 10:00:00.000000 UTC,0.087,1994-08-16 11:00:00.000000 UTC,0.085,1994-08-12 10:00:00.000000 UTC,,,,,0.087,0.08,0.071,0.065,0.056,0.046,0.036,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2016-05-20
48,453,0014,44201,2,30.354436,-97.760255,WGS84,Ozone,1 HOUR,Ozone 1-hour Daily 2005,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),INSTRUMENTAL - ULTRA VIOLET ABSORPTION,2011,Parts per million,Concurred Events Excluded,8147,91,Y,223,245,24,613,0,0,Certified,0,0.053314,0.01361,0.088,2011-08-28 10:00:00.000000 UTC,0.086,2011-09-20 14:00:00.000000 UTC,0.085,2011-09-12 16:00:00.000000 UTC,0.083,2011-09-09 12:00:00.000000 UTC,,,,,0.085,0.081,0.079,0.072,0.064,0.053,0.043,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2016-08-08
48,453,0017,42101,1,30.264167,-97.746111,NAD27,Carbon monoxide,1 HOUR,CO 1-hour 1971,Obseved hourly values,INSTRUMENTAL - NONDISPERSIVE INFRARED,1991,Parts per million,No Events,6550,75,Y,276,365,0,0,0,0,Certified,0,0.816397,0.649733,7.2,1991-11-22 18:00:00.000000 UTC,7,1991-10-02 12:00:00.000000 UTC,6,1991-07-04 22:00:00.000000 UTC,5.8,1991-12-05 18:00:00.000000 UTC,,,,,3.3,2.8,2,1.5,1,0.7,0.2,NW OF COLORADO & W. CESAR CHAVEZ STREETS INTERSECTION,WEST FIRST AND COLORADO STREETS,Texas,Travis,Austin,"Austin-Round Rock, TX",2016-04-28
